"location","context","source","target"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.0cbfab70dbe7","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","To support personal, learning and/or working goals, participate effectively in society, and manage or support others in achieving their goals.","Ter ondersteuning van persoonlijke, leer- en/of werkdoelen, om effectief deel te nemen aan de samenleving en om anderen te beheren of te ondersteunen bij het bereiken van hun doelen."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.7577d0f50497","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","Highly advanced9","Zeer gevorderd"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.4db193e75f55","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","At highly advanced level, individuals assess, evaluate and resolve highly complex or specialised problems to create new solutions or adapt existing ones, leading and guiding others if and as required.","Op zeer gevorderd niveau beoordelen, evalueren en lossen individuen zeer complexe of gespecialiseerde problemen op om nieuwe oplossingen te creëren of bestaande aan te passen, waarbij ze anderen leiden en begeleiden indien nodig."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.table_cell.37617a77068b","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|table_cell","To support personal, learning and/or working goals, help others to participate effectively in society, lead or support others to achieve complex goals, and/ or lead or contribute to improvements in or new solutions for highly complex problems.","Ter ondersteuning van persoonlijke, leer- en/of werkdoelen, om anderen te helpen effectief deel te nemen aan de samenleving, om anderen te leiden of te ondersteunen bij het bereiken van complexe doelen, en/of om leiding te geven aan of bij te dragen aan verbeteringen in of nieuwe oplossingen voor zeer complexe problemen."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.2cc2bcb6cbec","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","Source: JRC own elaboration.","Bron: eigen uitwerking JRC."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.0ae8dc58e110","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","Box 2. Guiding notes and definitions related to DigComp","Kader 2. Richtlijnen en definities gerelateerd aan DigComp"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.28dcf868e8cd","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","3.0 proficiency levels.","3.0 beheersingsniveaus."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.3e441f4a88a7","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","Each of the four proficiency levels of DigComp","Elk van de vier beheersingsniveaus van DigComp"
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.0f07345b89cb","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","3.0 includes (i) a short description of competence acquisition and (ii) the purposes that each level can serve. It is important to acknowledge that digital competence needs vary across individuals and change over time, due to life transitions and digital technological developments.","3.0 omvat (i) een korte beschrijving van de competentieverwerving en (ii) de doeleinden die elk niveau kan dienen. Het is belangrijk te erkennen dat de behoeften aan digitale competentie per individu verschillen en in de loop van de tijd veranderen als gevolg van levensfasen en digitale technologische ontwikkelingen."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.e1c6890fb00d","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","A task is a specific activity which involves the use of digital technologies that contributes to a goal, in any context – everyday life, work, or learning. Tasks can vary in size, duration and complexity and may be carried out individually or in collaboration with others. Tasks may range from simple to complex. In DigComp 3.0, a simple task is one which is well-defined, consisting of few parts, and easy to understand and complete. In contrast, a complex task is one which is not well-defined, consisting of many different and inter-connected parts, and therefore intricate and not easy to understand or complete. Complexity of a task is often described on the basis of task characteristics alone – however, the experience and characteristics of an individual undertaking a task are also relevant (Chen et al., 2023).","Een taak is een specifieke activiteit waarbij digitale technologieën worden gebruikt en die bijdraagt aan een doel, in elke context – het dagelijks leven, werk of leren. Taken kunnen variëren in omvang, duur en complexiteit en kunnen individueel of in samenwerking met anderen worden uitgevoerd. Taken kunnen variëren van eenvoudig tot complex. In DigComp 3.0 is een eenvoudige taak een taak die welomschreven is, uit weinig onderdelen bestaat en gemakkelijk te begrijpen en te voltooien is. Daarentegen is een complexe taak een taak die niet welomschreven is, uit veel verschillende en onderling verbonden onderdelen bestaat en daardoor ingewikkeld is en niet gemakkelijk te begrijpen of te voltooien. De complexiteit van een taak wordt vaak beschreven op basis van alleen de taakkenmerken – de ervaring en kenmerken van een persoon die een taak uitvoert, zijn echter ook relevant (Chen et al., 2023)."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions.paragraph.f7202933f8b3","digcomp_3.0_framework_components.competence_areas_and_competences.content_creation.proficiency_levels.proficiency_level_descriptions|paragraph","At Advanced and Highly Advanced levels of digital competence, individuals may draw on experience and/or specialised knowledge alongside digital competences to complete tasks. Here, specialised knowledge and skills refer to competences relating to a particular discipline, field or area.","Op de niveaus Gevorderd en Zeer gevorderd van digitale competentie kunnen individuen naast digitale competenties ook een beroep doen op ervaring en/of gespecialiseerde kennis om taken te voltooien. Hier verwijzen gespecialiseerde kennis en vaardigheden naar competenties met betrekking tot een bepaalde discipline, vakgebied of terrein."
"doc.digcomp_3.0_framework_components.competence_areas_and_competences.pre-requisites_of_basic-level_digital_competence.paragraph.9b7827819e80","digcomp_3.0_framework_components.competence_areas_and_competences.pre-requisites_of_basic-level_digital_competence|paragraph","The European Commission’s Action Plan on Basic Skills (European Commission, 2025c), part of the overarching Union of Skills strategy (European Commission, 2025b) emphasises the importance of basic digital skills (along with skills in reading, numeracy, science, and citizenship). These form the foundations of other competences, such as critical thinking and creativity, which are essential for participation in society, democratic life and the economy and/or labour market. The importance of basic digital skills for all individuals is also acknowledged by the United Nations (UN) Global Digital Compact (GDC), the first comprehensive framework for global digital governance agreed by UN Member States in 2024, which aims to foster an inclusive, open, safe and secure digital space that respects, protects and promotes human rights.","Het actieplan voor basisvaardigheden van de Europese Commissie (Europese Commissie, 2025c), onderdeel van de overkoepelende Union of Skills-strategie (Europese Commissie, 2025b), benadrukt het belang van digitale basisvaardigheden (samen met vaardigheden in lezen, rekenen, natuurwetenschappen en burgerschap). Deze vormen de basis van andere competenties, zoals kritisch denken en creativiteit, die essentieel zijn voor deelname aan de samenleving, het democratisch leven en de economie en/of de arbeidsmarkt. Het belang van digitale basisvaardigheden voor alle individuen wordt ook erkend door de United Nations (UN) Global Digital Compact (GDC), het eerste alomvattende kader voor mondiaal digitaal bestuur waarover de VN-lidstaten in 2024 overeenstemming hebben bereikt en dat erop gericht is een inclusieve, open en veilige digitale ruimte te bevorderen die de mensenrechten respecteert, beschermt en promoot."
